Ref-ID,Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,50,18,50,FR,2020,32
HRM2_IR0067,67,Subventions d'investissements à redistribuer,15963,12260,25597,FR,2020,3703
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,0,0,0,FR,2020,0
HRM2_BI0010,10,Patrimoine Financier,0,2309976,0,FR,2020,0
HRM2_BI0014,14,Patrimoine administratif,0,939680,0,FR,2020,0
HRM2_BI0020,20,Capitaux de tiers,0,1968257,0,FR,2020,0
HRM2_BI0029,29,Capital propre,0,1281399,0,FR,2020,0
HRM2_ER0030,30,Charges de personnel,2603011.5,2605792.57,2650970.21,GE,2020,-2781.0699999998324
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,569323,565127.19,583408.54,GE,2020,4195.810000000056
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,384024.6,375724.13,363673.72,GE,2020,8300.469999999972
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,0,0.0,0.0,GE,2020,0
HRM2_ER0036,36,Charges de transfert,5210077.2,5562531.27,5431495.71,GE,2020,-352454.06999999937
HRM2_ER0037,37,Subventions à redistribuer,45807.1,54822.71,47987.09,GE,2020,-9015.61
HRM2_ER0039,39,Imputations internes,14861.8,17317.33,14905.07,GE,2020,-2455.5300000000025
HRM2_neu_ER0040,40,Revenus fiscaux,6457037.7,6866963.6,6311333.46,GE,2020,-409925.89999999944
HRM2_ER0041,41,Patentes et concessions,66188.6,182069.71,144596.62,GE,2020,-115881.10999999999
HRM2_ER0042,42,Taxes,440896.8,390030.95,423407.66,GE,2020,50865.84999999998
HRM2_neu_ER0043,43,Revenus divers,89589.5,104138.41,145294.88,GE,2020,-14548.910000000003
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,0,0.0,0.0,GE,2020,0
HRM2_ER0046,46,Revenus de transferts,1233231.2,1261526.72,1285452.73,GE,2020,-28295.52000000002
HRM2_ER0047,47,Subventions à redistribuer,45807.1,54822.71,47987.09,GE,2020,-9015.61
HRM2_ER0049,49,Imputations internes,14861.8,17317.33,14905.07,GE,2020,-2455.5300000000025
HRM2_neu_ER0034,34,Charges financières,244611.053,249860.93,213415.11,GE,2020,-5249.876999999979
HRM2_neu_ER0044,44,Revenus financiers,258486.251,185428.17,206230.69,GE,2020,73058.08099999998
HRM2_neu_ER0038,38,Charges extraordinaires,118946.709,129606.98,120259.25,GE,2020,-10660.270999999993
HRM2_neu_ER0048,48,Revenus extraordinaires,0,0.0,0.0,GE,2020,0
HRM2_IR0050,50,Immobilisations corporelles,512959.009561404,369930.862,540539.216,GE,2020,143028.14756140398
HRM2_IR0051,51,Investissements pour le compte de tiers,0,0.0,0.0,GE,2020,0
HRM2_IR0052,52,Immobilisations incorporelles,47867.0234385965,40170.283,47362.255,GE,2020,7696.740438596498
HRM2_IR0054,54,Prêts,43280,47319.972,53025.792,GE,2020,-4039.9720000000016
HRM2_IR0055,55,Participations et capital social,17000,709.613,17000.0,GE,2020,16290.387
HRM2_IR0056,56,Propres subventions d'investissement,147916.637,118288.146,146090.396,GE,2020,29628.490999999995
HRM2_IR0057,57,Subventions d'investissements à redistribuer,0,0.0,0.0,GE,2020,0
HRM2_neu_IR0058,58,Investissements extraordinaires,0,0.0,0.0,GE,2020,0
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,0,2634.98,0.0,GE,2020,0
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,0,0.0,0.0,GE,2020,0
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0,0.0,0.0,GE,2020,0
HRM2_IR0063,63,Subventions d'investissements acquises,31977.713,40717.884,53460.71,GE,2020,-8740.170999999998
HRM2_IR0064,64,Remboursement de prêts,2195.519,3659.165,6448.463,GE,2020,-1463.6460000000002
HRM2_IR0065,65,Transfert de participations,0,0.0,0.0,GE,2020,0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,0,0.0,0.0,GE,2020,0
HRM2_IR0067,67,Subventions d'investissements à redistribuer,0,0.0,0.0,GE,2020,0
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,0,0.0,0.0,GE,2020,0
HRM2_BI0010,10,Patrimoine Financier,0,4092701.21495,0.0,GE,2020,0
HRM2_BI0014,14,Patrimoine administratif,0,15632548.631260004,0.0,GE,2020,0
HRM2_BI0020,20,Capitaux de tiers,0,21901771.81296,0.0,GE,2020,0
HRM2_BI0029,29,Capital propre,0,-2176521.966750001,0.0,GE,2020,0
HRM2_ER0030,30,Personalaufwand,78029.1,77629.2,80395.7,GL,2020,399.90000000000873
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,30861.1,29864.5,31244.1,GL,2020,996.5999999999985
HRM2_neu_ER0033,33,Abschreibungen VV,5643.5,2938.9,7071.4,GL,2020,2704.6
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,3383,12998.8,10828.1,GL,2020,-9615.8
HRM2_ER0036,36,Transferaufwand,200376.5,197066.5,202486.8,GL,2020,3310.0
HRM2_ER0037,37,Durchlaufende Beiträge,26439.8,26560.7,26491.1,GL,2020,-120.90000000000146
HRM2_ER0039,39,Interne Verrechungen,27468.3,28642.8,28072.0,GL,2020,-1174.5
HRM2_neu_ER0040,40,Fiskalertrag,113388.5,117425.2,110977.5,GL,2020,-4036.699999999997
HRM2_ER0041,41,Regalien und Konzessionen,13002.6,22533.0,16125.0,GL,2020,-9530.4
HRM2_ER0042,42,Entgelte,24956.9,25822.3,25029.7,GL,2020,-865.3999999999978
HRM2_neu_ER0043,43,Verschiedene Erträge,241,286.7,238.0,GL,2020,-45.69999999999999
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,2511.6,4549.8,3088.1,GL,2020,-2038.2000000000003
HRM2_ER0046,46,Transferertrag,143098,144176.4,139565.7,GL,2020,-1078.3999999999942
HRM2_ER0047,47,Durchlaufende Beiträge,26439.8,26560.7,26491.1,GL,2020,-120.90000000000146
HRM2_ER0049,49,Interne Verrechnungen,27468.3,28642.8,28072.0,GL,2020,-1174.5
HRM2_neu_ER0034,34,Finanzaufwand,7859.2,21829.3,7235.1,GL,2020,-13970.099999999999
HRM2_neu_ER0044,44,Finanzertrag,25884,31167.4,25255.5,GL,2020,-5283.4000000000015
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0,9966.6,0.0,GL,2020,0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,1443.5,7560.0,7753.5,GL,2020,-6116.5
HRM2_IR0050,50,Sachanlagen,20685,19498.9,24785.0,GL,2020,1186.0999999999985
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0,410.2,0.0,GL,2020,0
HRM2_IR0052,52,Immaterielle Anlagen,1340,1185.6,1378.0,GL,2020,154.4000000000001
HRM2_IR0054,54,Darlehen,1925,1589.1,1990.0,GL,2020,335.9000000000001
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,1500,0.0,34517.0,GL,2020,1500.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,21690,14377.3,26218.0,GL,2020,7312.700000000001
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,6157,4169.7,6279.0,GL,2020,1987.3000000000002
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0.0,0.0,GL,2020,0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0,0.0,0.0,GL,2020,0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0,410.2,0.0,GL,2020,0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0,0.0,0.0,GL,2020,0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,3575,3474.5,3824.0,GL,2020,100.5
HRM2_IR0064,64,Rückzahlung von Darlehen,1647,2847.5,1643.0,GL,2020,-1200.5
HRM2_IR0065,65,Übertragung von Beteiligungen,0,0.0,0.0,GL,2020,0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0,0.0,0.0,GL,2020,0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,6157,4169.7,6279.0,GL,2020,1987.3000000000002
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0,0.0,0.0,GL,2020,0
HRM2_BI0010,10,Finanzvermögen,0,413807.0,0.0,GL,2020,0
HRM2_BI0014,14,Verwaltungsvermögen,0,168989.29999999993,0.0,GL,2020,0
HRM2_BI0020,20,Fremdkapital,0,209997.40000000002,0.0,GL,2020,0
HRM2_BI0029,29,Eigenkapital,0,372798.5,0.0,GL,2020,0
HRM2_ER0030,30,Personalaufwand,400473,402211.5,407719.0,GR,2020,-1738.5
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,332271,318392.6,325247.0,GR,2020,13878.400000000023
HRM2_neu_ER0033,33,Abschreibungen VV,102038,77624.6,111560.0,GR,2020,24413.399999999994
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,269,7383.7,269.0,GR,2020,-7114.7
HRM2_ER0036,36,Transferaufwand,1158069,1128060.7,1185251.0,GR,2020,30008.300000000047
HRM2_ER0037,37,Durchlaufende Beiträge,370154,369676.8,361162.0,GR,2020,477.20000000001164
HRM2_ER0039,39,Interne Verrechungen,201780,185825.1,203347.0,GR,2020,15954.899999999994
HRM2_neu_ER0040,40,Fiskalertrag,793970,836047.9,752390.0,GR,2020,-42077.90000000002
HRM2_ER0041,41,Regalien und Konzessionen,84450,134446.0,140805.0,GR,2020,-49996.0
HRM2_ER0042,42,Entgelte,169563,171560.2,176857.0,GR,2020,-1997.2000000000116
HRM2_neu_ER0043,43,Verschiedene Erträge,7810,8717.4,7202.0,GR,2020,-907.3999999999996
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,37374,7740.1,35657.0,GR,2020,29633.9
HRM2_ER0046,46,Transferertrag,754235,740282.8,758512.0,GR,2020,13952.199999999953
HRM2_ER0047,47,Durchlaufende Beiträge,370154,369676.9,361162.0,GR,2020,477.0999999999767
HRM2_ER0049,49,Interne Verrechnungen,201780,185825.1,203347.0,GR,2020,15954.899999999994
HRM2_neu_ER0034,34,Finanzaufwand,5954,14449.8,4816.0,GR,2020,-8495.8
HRM2_neu_ER0044,44,Finanzertrag,105024,128099.8,107789.0,GR,2020,-23075.800000000003
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0,40129.8,0.0,GR,2020,0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,13592,43258.1,21440.0,GR,2020,-29666.1
HRM2_IR0050,50,Sachanlagen,194120,146703.2,172692.0,GR,2020,47416.79999999999
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,2000,1540.0,0.0,GR,2020,460.0
HRM2_IR0052,52,Immaterielle Anlagen,11280,7023.3,12022.0,GR,2020,4256.7
HRM2_IR0054,54,Darlehen,11335,5760.2,8870.0,GR,2020,5574.8
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0,0.0,0.0,GR,2020,0
HRM2_IR0056,56,Eigene Investitionsbeiträge,186397,156903.7,188861.0,GR,2020,29493.29999999999
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,21800,21509.7,22497.0,GR,2020,290.2999999999993
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0.0,0.0,GR,2020,0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0,6521.9,0.0,GR,2020,0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,2394,2152.0,1660.0,GR,2020,242.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0,2042.6,0.0,GR,2020,0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,107312,101482.7,103573.0,GR,2020,5829.300000000003
HRM2_IR0064,64,Rückzahlung von Darlehen,5376,4767.1,5579.0,GR,2020,608.8999999999996
HRM2_IR0065,65,Übertragung von Beteiligungen,0,0.0,0.0,GR,2020,0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0,0.0,0.0,GR,2020,0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,21800,21509.7,22497.0,GR,2020,290.2999999999993
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0,474.3,0.0,GR,2020,0
HRM2_BI0010,10,Finanzvermögen,0,2987130.2,0.0,GR,2020,0
HRM2_BI0014,14,Verwaltungsvermögen,0,1175004.0,0.0,GR,2020,0
HRM2_BI0020,20,Fremdkapital,0,1517813.4,0.0,GR,2020,0
HRM2_BI0029,29,Eigenkapital,0,2644320.8,0.0,GR,2020,0
HRM2_ER0030,30,Charges de personnel,268922.4,269857.58935,264860.4,JU,2020,-935.1893500000006
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,79060.3,74365.51124,80626.1,JU,2020,4694.788759999996
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,17903,17834.97175,18306.1,JU,2020,68.02824999999939
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,10736.3,11524.55644,9489.4,JU,2020,-788.256440000001
HRM2_ER0036,36,Charges de transfert,469810,500365.7568,483632.6,JU,2020,-30555.756799999974
HRM2_ER0037,37,Subventions à redistribuer,110801.1,112525.91471,113202,JU,2020,-1724.8147099999915
HRM2_ER0039,39,Imputations internes,1379.5,1837.6221,1628.1,JU,2020,-458.12210000000005
HRM2_neu_ER0040,40,Revenus fiscaux,351896,347350.55593,330190,JU,2020,4545.444070000027
HRM2_ER0041,41,Patentes et concessions,13839.8,25201.7284,26161.3,JU,2020,-11361.9284
HRM2_ER0042,42,Taxes,47604.3,44263.25675,43045.1,JU,2020,3341.0432500000024
HRM2_neu_ER0043,43,Revenus divers,117.5,150.52669,120.5,JU,2020,-33.02669
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,10346.9,9237.50184,11233.4,JU,2020,1109.3981599999988
HRM2_ER0046,46,Revenus de transferts,409347,407204.74776,406157,JU,2020,2142.2522400000016
HRM2_ER0047,47,Subventions à redistribuer,110801.1,112525.91471,113202,JU,2020,-1724.8147099999915
HRM2_ER0049,49,Imputations internes,1379.5,1837.6221,1628.1,JU,2020,-458.12210000000005
HRM2_neu_ER0034,34,Charges financières,6377.2,6404.80287,5306.9,JU,2020,-27.60287000000062
HRM2_neu_ER0044,44,Revenus financiers,10751.4,10153.77086,9608.7,JU,2020,597.6291399999991
HRM2_neu_ER0038,38,Charges extraordinaires,0,0,0,JU,2020,0
HRM2_neu_ER0048,48,Revenus extraordinaires,4982.4,2669.88502,31027.4,JU,2020,2312.5149799999995
HRM2_IR0050,50,Immobilisations corporelles,23804,21817.38823,26393,JU,2020,1986.6117699999995
HRM2_IR0051,51,Investissements pour le compte de tiers,0,0,0,JU,2020,0
HRM2_IR0052,52,Immobilisations incorporelles,0,0,0,JU,2020,0
HRM2_IR0054,54,Prêts,530,375.035,460,JU,2020,154.96499999999997
HRM2_IR0055,55,Participations et capital social,5060,5057.86,2000,JU,2020,2.1400000000003274
HRM2_IR0056,56,Propres subventions d'investissement,14365,12911.45225,13436,JU,2020,1453.5477499999997
HRM2_IR0057,57,Subventions d'investissements à redistribuer,18478.5,13666.43603,12068,JU,2020,4812.063969999999
HRM2_neu_IR0058,58,Investissements extraordinaires,60,47.915,60,JU,2020,12.085
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,730,729.56334,2165,JU,2020,0.43665999999996075
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,0,-95.26595,0,JU,2020,0
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0,0,0,JU,2020,0
HRM2_IR0063,63,Subventions d'investissements acquises,4665.3,3696.22883,4477.6,JU,2020,969.0711700000002
HRM2_IR0064,64,Remboursement de prêts,1808.5,2236.0524,1892.3,JU,2020,-427.55240000000003
HRM2_IR0065,65,Transfert de participations,0,0,0,JU,2020,0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,40,3.049,40,JU,2020,36.951
HRM2_IR0067,67,Subventions d'investissements à redistribuer,18478.5,13666.43603,12068,JU,2020,4812.063969999999
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,2110,1980,1018,JU,2020,130
HRM2_BI0010,10,Patrimoine Financier,0,385646.04718000005,0,JU,2020,0
HRM2_BI0014,14,Patrimoine administratif,0,472125.99058,0,JU,2020,0
HRM2_BI0020,20,Capitaux de tiers,0,783636.50107,0,JU,2020,0
HRM2_BI0029,29,Capital propre,0,74135.53669,0,JU,2020,0
HRM2_ER0030,30,Personalaufwand,634163.984,624452.88716,643371.77,LU,2020,9711.096840000013
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,221194.996,225602.70228,229910.1095,LU,2020,-4407.706279999984
HRM2_neu_ER0033,33,Abschreibungen VV,135998.359,132982.46711,133817.17952,LU,2020,3015.891889999999
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,4570,9571.81334,3907.5,LU,2020,-5001.813340000001
HRM2_ER0036,36,Transferaufwand,2135878.312,2132209.11417,2205701.52344,LU,2020,3669.197829999961
HRM2_ER0037,37,Durchlaufende Beiträge,247102.459,247891.97393,250151.02,LU,2020,-789.5149300000048
HRM2_ER0039,39,Interne Verrechungen,414773.305,407777.63754,412305.99904,LU,2020,6995.667459999968
HRM2_neu_ER0040,40,Fiskalertrag,1490292.885,1525857.22123,1480806.545,LU,2020,-35564.336230000015
HRM2_ER0041,41,Regalien und Konzessionen,61921,94154.4161,95676.0,LU,2020,-32233.416100000002
HRM2_ER0042,42,Entgelte,199687.059,194569.58165,200455.62841,LU,2020,5117.477350000001
HRM2_neu_ER0043,43,Verschiedene Erträge,1352.6,1334.10575,1592.0,LU,2020,18.494249999999965
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,5255.825,7392.82151,5873.4,LU,2020,-2136.99651
HRM2_ER0046,46,Transferertrag,1302441.773,1392625.53372,1293483.62286,LU,2020,-90183.7607199999
HRM2_ER0047,47,Durchlaufende Beiträge,247102.459,247891.97393,250151.02,LU,2020,-789.5149300000048
HRM2_ER0049,49,Interne Verrechnungen,414773.305,407777.63754,412305.99972,LU,2020,6995.667459999968
HRM2_neu_ER0034,34,Finanzaufwand,18466.34,20909.42398,13312.55,LU,2020,-2443.0839799999994
HRM2_neu_ER0044,44,Finanzertrag,108302.25,113421.49326,102299.003,LU,2020,-5119.243260000003
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0,35000.0,0.0,LU,2020,0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0,63897.2295,0.0,LU,2020,0
HRM2_IR0050,50,Sachanlagen,192449.5,103314.77333,196627.0,LU,2020,89134.72667
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,1100,1003.4869,100.0,LU,2020,96.51310000000001
HRM2_IR0052,52,Immaterielle Anlagen,11069,10433.76342,13369.0,LU,2020,635.2365800000007
HRM2_IR0054,54,Darlehen,2507.692,1083.16155,2000.0,LU,2020,1424.53045
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0,0.0,0.0,LU,2020,0
HRM2_IR0056,56,Eigene Investitionsbeiträge,19338.26,20298.40595,19093.9,LU,2020,-960.1459500000019
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,5275,6742.8203,6075.0,LU,2020,-1467.8203000000003
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0.0,0.0,LU,2020,0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,200,419.19309,200.0,LU,2020,-219.19308999999998
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,1100,1003.4869,100.0,LU,2020,96.51310000000001
HRM2_IR0062,62,Abgang immaterielle Anlagen,0,0.0,0.0,LU,2020,0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,37287,28377.23639,41494.0,LU,2020,8909.763610000002
HRM2_IR0064,64,Rückzahlung von Darlehen,3499.034,2823.18096,3529.979,LU,2020,675.85304
HRM2_IR0065,65,Übertragung von Beteiligungen,0,0.0,0.0,LU,2020,0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,10,44.11325,10.0,LU,2020,-34.11325
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,5275,6742.8203,6075.0,LU,2020,-1467.8203000000003
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0,0.0,0.0,LU,2020,0
HRM2_BI0010,10,Finanzvermögen,1524812.19848,2659594.9854200003,2387891.28124,LU,2020,-1134782.7869400003
HRM2_BI0014,14,Verwaltungsvermögen,4749278.040000001,4591326.9794,4729570.92493,LU,2020,157951.06060000136
HRM2_BI0020,20,Fremdkapital,2310659.15,3051707.38994,3200093.90419,LU,2020,-741048.2399400002
HRM2_BI0029,29,Eigenkapital,3963431.1,4199214.57488,3917368.30198,LU,2020,-235783.4748800001
HRM2_ER0030,30,Charges de personnel,452151.736,456213.11195,461803.251,NE,2020,-4061.375950000016
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,163312.002,175003.4556,174605.03757,NE,2020,-11691.453599999979
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,79783.538,40013.478310000006,42055.2911,NE,2020,39770.059689999995
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,10893.594,26182.98602,6929.894,NE,2020,-15289.392020000001
HRM2_ER0036,36,Charges de transfert,1366908.865,1404807.86278,1391662.55186,NE,2020,-37898.99778000009
HRM2_ER0037,37,Subventions à redistribuer,177469.549,190897.21869,180684.27,NE,2020,-13427.66969000001
HRM2_ER0039,39,Imputations internes,162726.738,181558.85541999998,141746.49002,NE,2020,-18832.117419999966
HRM2_neu_ER0040,40,Revenus fiscaux,1091307.585,1056912.37892,983963.9,NE,2020,34395.206079999916
HRM2_ER0041,41,Patentes et concessions,31445,70682.37204999999,74850,NE,2020,-39237.37204999999
HRM2_ER0042,42,Taxes,193212.469,209557.07940000002,195606.033,NE,2020,-16344.610400000005
HRM2_neu_ER0043,43,Revenus divers,9903.35,17693.03243,9371.339699999999,NE,2020,-7789.682429999999
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,16190.829,8966.19767,19210.802,NE,2020,7224.63133
HRM2_ER0046,46,Revenus de transferts,653111.727,677754.39873,672382.96547,NE,2020,-24642.67173000006
HRM2_ER0047,47,Subventions à redistribuer,177469.549,190897.21869,180684.27,NE,2020,-13427.66969000001
HRM2_ER0049,49,Imputations internes,162726.738,181558.85541999998,141746.49002,NE,2020,-18832.117419999966
HRM2_neu_ER0034,34,Charges financières,26489.533,21519.178399999997,25042.7,NE,2020,4970.354600000002
HRM2_neu_ER0044,44,Revenus financiers,67968.951,68341.0052,67035.91765999999,NE,2020,-372.0541999999987
HRM2_neu_ER0038,38,Charges extraordinaires,8581.288,6246.72032,0,NE,2020,2334.56768
HRM2_neu_ER0048,48,Revenus extraordinaires,50335.519,20880.830469999997,87675.568,NE,2020,29454.688530000003
HRM2_IR0050,50,Immobilisations corporelles,68198.383,40412.045159999994,76255.02277,NE,2020,27786.337840000007
HRM2_IR0051,51,Investissements pour le compte de tiers,0,0,0,NE,2020,0
HRM2_IR0052,52,Immobilisations incorporelles,6537,3383.5829700000004,4763,NE,2020,3153.4170299999996
HRM2_IR0054,54,Prêts,19845.69,14652.565,24820.69,NE,2020,5193.124999999998
HRM2_IR0055,55,Participations et capital social,13550,88.54999000000001,250,NE,2020,13461.45001
HRM2_IR0056,56,Propres subventions d'investissement,27641.06,14858.070169999999,23563.00004,NE,2020,12782.989830000002
HRM2_IR0057,57,Subventions d'investissements à redistribuer,4989,2005.07925,4901.8,NE,2020,2983.92075
HRM2_neu_IR0058,58,Investissements extraordinaires,0,315.84,5856,NE,2020,0
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,0,0,0,NE,2020,0
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,0,0,0,NE,2020,0
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0,0,0,NE,2020,0
HRM2_IR0063,63,Subventions d'investissements acquises,2983,996.70861,2176.45029,NE,2020,1986.2913899999999
HRM2_IR0064,64,Remboursement de prêts,10892.851,11705.73335,11908.9622,NE,2020,-812.8823499999999
HRM2_IR0065,65,Transfert de participations,0,0,0,NE,2020,0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,25075.48,9118.79447,33831.59992,NE,2020,15956.685529999999
HRM2_IR0067,67,Subventions d'investissements à redistribuer,4989,2005.07925,4901.8,NE,2020,2983.92075
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,0,18.843,2736,NE,2020,0
HRM2_BI0010,10,Patrimoine Financier,0,2144118.4421899994,0,NE,2020,0
HRM2_BI0014,14,Patrimoine administratif,0,1787675.5752500002,0,NE,2020,0
HRM2_BI0020,20,Capitaux de tiers,0,3607581.3935200004,0,NE,2020,0
HRM2_BI0029,29,Capital propre,0,324212.6239200001,0,NE,2020,0
HRM2_ER0030,30,Personalaufwand,81135,78364.7,82419.8,NW,2020,2770.300000000003
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,31067,29739.9,35062.0,NW,2020,1327.0999999999985
HRM2_neu_ER0033,33,Abschreibungen VV,8500,8344.4,8202.0,NW,2020,155.60000000000036
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,395.6,777.4,195.0,NW,2020,-381.79999999999995
HRM2_ER0036,36,Transferaufwand,247417.2,249367.9,245668.6,NW,2020,-1950.6999999999825
HRM2_ER0037,37,Durchlaufende Beiträge,22450.1,22356.7,22508.7,NW,2020,93.39999999999782
HRM2_ER0039,39,Interne Verrechungen,33337.2,35621.0,34701.4,NW,2020,-2283.800000000003
HRM2_neu_ER0040,40,Fiskalertrag,205233,201724.1,196906.0,NW,2020,3508.899999999994
HRM2_ER0041,41,Regalien und Konzessionen,14018.8,22312.1,22398.4,NW,2020,-8293.3
HRM2_ER0042,42,Entgelte,19170.3,19939.8,18571.9,NW,2020,-769.5
HRM2_neu_ER0043,43,Verschiedene Erträge,142,84.6,92.0,NW,2020,57.400000000000006
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,472.3,437.9,343.8,NW,2020,34.400000000000034
HRM2_ER0046,46,Transferertrag,108465.7,106542.0,104020.7,NW,2020,1923.699999999997
HRM2_ER0047,47,Durchlaufende Beiträge,22450.1,22356.7,22508.7,NW,2020,93.39999999999782
HRM2_ER0049,49,Interne Verrechnungen,33337.2,35621.0,34701.4,NW,2020,-2283.800000000003
HRM2_neu_ER0034,34,Finanzaufwand,2196.2,2216.1,1920.4,NW,2020,-19.90000000000009
HRM2_neu_ER0044,44,Finanzertrag,19054.3,19013.0,26078.6,NW,2020,41.29999999999927
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0,0.0,0.0,NW,2020,0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,4000,0.0,3000.0,NW,2020,4000.0
HRM2_IR0050,50,Sachanlagen,35095,21670.9,31710.8,NW,2020,13424.099999999999
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0,0.0,0.0,NW,2020,0
HRM2_IR0052,52,Immaterielle Anlagen,1672,1110.7,1446.0,NW,2020,561.3
HRM2_IR0054,54,Darlehen,4200.9,784.9,13520.9,NW,2020,3415.9999999999995
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0,0.0,0.0,NW,2020,0
HRM2_IR0056,56,Eigene Investitionsbeiträge,15815,11441.4,15156.6,NW,2020,4373.6
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,1050,1113.5,1050.0,NW,2020,-63.5
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0,0.0,0.0,NW,2020,0
